fasta_id	protein_id	locus_id
CAJOBZ010000006.1	CAF4803799.1	PMACD_LOCUS3606
CAJOBZ010000006.1	CAF4803810.1	PMACD_LOCUS3607
CAJOBZ010000006.1	CAF4803824.1	PMACD_LOCUS3608
CAJOBZ010000006.1	CAF4803837.1	PMACD_LOCUS3609
CAJOBZ010000006.1	CAF4803853.1	PMACD_LOCUS3610
CAJOBZ010000006.1	CAF4803868.1	PMACD_LOCUS3611
CAJOBZ010000006.1	CAF4803883.1	PMACD_LOCUS3612
CAJOBZ010000006.1	CAF4803899.1	PMACD_LOCUS3613
CAJOBZ010000006.1	CAF4803912.1	PMACD_LOCUS3614
CAJOBZ010000006.1	CAF4803928.1	PMACD_LOCUS3615
CAJOBZ010000006.1	CAF4803942.1	PMACD_LOCUS3616
CAJOBZ010000006.1	CAF4803959.1	PMACD_LOCUS3617
CAJOBZ010000006.1	CAF4803991.1	PMACD_LOCUS3618
CAJOBZ010000006.1	CAF4803975.1	PMACD_LOCUS3618
CAJOBZ010000006.1	CAF4804007.1	PMACD_LOCUS3619
CAJOBZ010000006.1	CAF4804021.1	PMACD_LOCUS3620
CAJOBZ010000006.1	CAF4804039.1	PMACD_LOCUS3621
CAJOBZ010000006.1	CAF4804055.1	PMACD_LOCUS3622
CAJOBZ010000006.1	CAF4804072.1	PMACD_LOCUS3623
CAJOBZ010000006.1	CAF4804089.1	PMACD_LOCUS3624
CAJOBZ010000006.1	CAF4804102.1	PMACD_LOCUS3625
CAJOBZ010000006.1	CAF4804119.1	PMACD_LOCUS3626
CAJOBZ010000006.1	CAF4804137.1	PMACD_LOCUS3627
CAJOBZ010000006.1	CAF4804153.1	PMACD_LOCUS3628
CAJOBZ010000006.1	CAF4804169.1	PMACD_LOCUS3629
CAJOBZ010000006.1	CAF4804185.1	PMACD_LOCUS3630
CAJOBZ010000006.1	CAF4804201.1	PMACD_LOCUS3631
CAJOBZ010000006.1	CAF4804219.1	PMACD_LOCUS3632
CAJOBZ010000006.1	CAF4804237.1	PMACD_LOCUS3633
CAJOBZ010000006.1	CAF4804252.1	PMACD_LOCUS3634
CAJOBZ010000006.1	CAF4804269.1	PMACD_LOCUS3635
CAJOBZ010000006.1	CAF4804284.1	PMACD_LOCUS3636
CAJOBZ010000006.1	CAF4804290.1	PMACD_LOCUS3637
CAJOBZ010000006.1	CAF4804305.1	PMACD_LOCUS3638
CAJOBZ010000006.1	CAF4804321.1	PMACD_LOCUS3639
CAJOBZ010000006.1	CAF4804336.1	PMACD_LOCUS3640
CAJOBZ010000006.1	CAF4804351.1	PMACD_LOCUS3641
CAJOBZ010000006.1	CAF4804368.1	PMACD_LOCUS3642
CAJOBZ010000006.1	CAF4804382.1	PMACD_LOCUS3643
CAJOBZ010000006.1	CAF4804399.1	PMACD_LOCUS3644
CAJOBZ010000006.1	CAF4804418.1	PMACD_LOCUS3645
CAJOBZ010000006.1	CAF4804434.1	PMACD_LOCUS3646
CAJOBZ010000006.1	CAF4804451.1	PMACD_LOCUS3647
CAJOBZ010000006.1	CAF4804464.1	PMACD_LOCUS3648
CAJOBZ010000006.1	CAF4804482.1	PMACD_LOCUS3649
CAJOBZ010000006.1	CAF4804495.1	PMACD_LOCUS3650
CAJOBZ010000006.1	CAF4804512.1	PMACD_LOCUS3651
CAJOBZ010000006.1	CAF4804544.1	PMACD_LOCUS3652
CAJOBZ010000006.1	CAF4804527.1	PMACD_LOCUS3652
CAJOBZ010000006.1	CAF4804561.1	PMACD_LOCUS3653
CAJOBZ010000006.1	CAF4804578.1	PMACD_LOCUS3654
CAJOBZ010000006.1	CAF4804595.1	PMACD_LOCUS3655
CAJOBZ010000006.1	CAF4804612.1	PMACD_LOCUS3656
CAJOBZ010000006.1	CAF4804630.1	PMACD_LOCUS3657
CAJOBZ010000006.1	CAF4804643.1	PMACD_LOCUS3658
CAJOBZ010000006.1	CAF4804657.1	PMACD_LOCUS3659
CAJOBZ010000006.1	CAF4804674.1	PMACD_LOCUS3660
CAJOBZ010000006.1	CAF4804691.1	PMACD_LOCUS3661
CAJOBZ010000006.1	CAF4804706.1	PMACD_LOCUS3662
CAJOBZ010000006.1	CAF4804721.1	PMACD_LOCUS3663
CAJOBZ010000006.1	CAF4804737.1	PMACD_LOCUS3664
CAJOBZ010000006.1	CAF4804756.1	PMACD_LOCUS3665
CAJOBZ010000006.1	CAF4804768.1	PMACD_LOCUS3666
CAJOBZ010000006.1	CAF4804780.1	PMACD_LOCUS3667
CAJOBZ010000006.1	CAF4804794.1	PMACD_LOCUS3668
CAJOBZ010000006.1	CAF4804810.1	PMACD_LOCUS3669
CAJOBZ010000006.1	CAF4804826.1	PMACD_LOCUS3670
CAJOBZ010000006.1	CAF4804840.1	PMACD_LOCUS3671
CAJOBZ010000006.1	CAF4804857.1	PMACD_LOCUS3672
CAJOBZ010000006.1	CAF4804872.1	PMACD_LOCUS3673
CAJOBZ010000006.1	CAF4804886.1	PMACD_LOCUS3674
CAJOBZ010000006.1	CAF4804902.1	PMACD_LOCUS3675
CAJOBZ010000006.1	CAF4804915.1	PMACD_LOCUS3676
CAJOBZ010000006.1	CAF4804927.1	PMACD_LOCUS3677
CAJOBZ010000006.1	CAF4804941.1	PMACD_LOCUS3678
CAJOBZ010000006.1	CAF4804955.1	PMACD_LOCUS3679
CAJOBZ010000006.1	CAF4804967.1	PMACD_LOCUS3680
CAJOBZ010000006.1	CAF4804984.1	PMACD_LOCUS3681
CAJOBZ010000006.1	CAF4804997.1	PMACD_LOCUS3682
CAJOBZ010000006.1	CAF4805007.1	PMACD_LOCUS3683
CAJOBZ010000006.1	CAF4805022.1	PMACD_LOCUS3684
CAJOBZ010000006.1	CAF4805037.1	PMACD_LOCUS3685
CAJOBZ010000006.1	CAF4805054.1	PMACD_LOCUS3686
CAJOBZ010000006.1	CAF4805064.1	PMACD_LOCUS3687
CAJOBZ010000006.1	CAF4805082.1	PMACD_LOCUS3688
CAJOBZ010000006.1	CAF4805097.1	PMACD_LOCUS3689
CAJOBZ010000006.1	CAF4805115.1	PMACD_LOCUS3690
CAJOBZ010000006.1	CAF4805132.1	PMACD_LOCUS3691
CAJOBZ010000006.1	CAF4805150.1	PMACD_LOCUS3692
CAJOBZ010000006.1	CAF4805165.1	PMACD_LOCUS3693
CAJOBZ010000006.1	CAF4805183.1	PMACD_LOCUS3694
CAJOBZ010000006.1	CAF4805203.1	PMACD_LOCUS3695
CAJOBZ010000006.1	CAF4805220.1	PMACD_LOCUS3696
CAJOBZ010000006.1	CAF4805235.1	PMACD_LOCUS3697
CAJOBZ010000006.1	CAF4805251.1	PMACD_LOCUS3698
CAJOBZ010000006.1	CAF4805270.1	PMACD_LOCUS3699
CAJOBZ010000006.1	CAF4805288.1	PMACD_LOCUS3700
CAJOBZ010000006.1	CAF4805318.1	PMACD_LOCUS3701
CAJOBZ010000006.1	CAF4805306.1	PMACD_LOCUS3701
CAJOBZ010000006.1	CAF4805333.1	PMACD_LOCUS3702
CAJOBZ010000006.1	CAF4805347.1	PMACD_LOCUS3703
CAJOBZ010000006.1	CAF4805364.1	PMACD_LOCUS3704
CAJOBZ010000006.1	CAF4805397.1	PMACD_LOCUS3704
CAJOBZ010000006.1	CAF4805380.1	PMACD_LOCUS3704
CAJOBZ010000006.1	CAF4805413.1	PMACD_LOCUS3705
CAJOBZ010000006.1	CAF4805430.1	PMACD_LOCUS3706
CAJOBZ010000006.1	CAF4805442.1	PMACD_LOCUS3707
CAJOBZ010000006.1	CAF4805461.1	PMACD_LOCUS3708
CAJOBZ010000006.1	CAF4805474.1	PMACD_LOCUS3709
CAJOBZ010000006.1	CAF4805490.1	PMACD_LOCUS3710
CAJOBZ010000006.1	CAF4805502.1	PMACD_LOCUS3711
CAJOBZ010000006.1	CAF4805518.1	PMACD_LOCUS3711
CAJOBZ010000006.1	CAF4805534.1	PMACD_LOCUS3712
CAJOBZ010000006.1	CAF4805552.1	PMACD_LOCUS3713
CAJOBZ010000006.1	CAF4805569.1	PMACD_LOCUS3714
CAJOBZ010000006.1	CAF4805585.1	PMACD_LOCUS3715
CAJOBZ010000006.1	CAF4805601.1	PMACD_LOCUS3716
CAJOBZ010000006.1	CAF4805617.1	PMACD_LOCUS3717
CAJOBZ010000006.1	CAF4805633.1	PMACD_LOCUS3718
CAJOBZ010000006.1	CAF4805646.1	PMACD_LOCUS3719
CAJOBZ010000006.1	CAF4805661.1	PMACD_LOCUS3720
CAJOBZ010000006.1	CAF4805676.1	PMACD_LOCUS3721
CAJOBZ010000006.1	CAF4805693.1	PMACD_LOCUS3722
CAJOBZ010000006.1	CAF4805708.1	PMACD_LOCUS3723
CAJOBZ010000006.1	CAF4805726.1	PMACD_LOCUS3724
CAJOBZ010000006.1	CAF4805742.1	PMACD_LOCUS3725
CAJOBZ010000006.1	CAF4805753.1	PMACD_LOCUS3726
CAJOBZ010000006.1	CAF4805760.1	PMACD_LOCUS3727
CAJOBZ010000006.1	CAF4805775.1	PMACD_LOCUS3728
CAJOBZ010000006.1	CAF4805790.1	PMACD_LOCUS3729
CAJOBZ010000006.1	CAF4805805.1	PMACD_LOCUS3730
CAJOBZ010000006.1	CAF4805834.1	PMACD_LOCUS3731
CAJOBZ010000006.1	CAF4805820.1	PMACD_LOCUS3731
CAJOBZ010000006.1	CAF4805849.1	PMACD_LOCUS3732
CAJOBZ010000006.1	CAF4805863.1	PMACD_LOCUS3733
CAJOBZ010000006.1	CAF4805879.1	PMACD_LOCUS3734
CAJOBZ010000006.1	CAF4805894.1	PMACD_LOCUS3735
CAJOBZ010000006.1	CAF4805909.1	PMACD_LOCUS3736
CAJOBZ010000006.1	CAF4805926.1	PMACD_LOCUS3737
CAJOBZ010000006.1	CAF4805942.1	PMACD_LOCUS3738
CAJOBZ010000006.1	CAF4805958.1	PMACD_LOCUS3739
CAJOBZ010000006.1	CAF4805975.1	PMACD_LOCUS3740
CAJOBZ010000006.1	CAF4805980.1	PMACD_LOCUS3741
CAJOBZ010000006.1	CAF4805994.1	PMACD_LOCUS3742
CAJOBZ010000006.1	CAF4806000.1	PMACD_LOCUS3742
CAJOBZ010000006.1	CAF4806018.1	PMACD_LOCUS3743
CAJOBZ010000006.1	CAF4806031.1	PMACD_LOCUS3744
CAJOBZ010000006.1	CAF4806043.1	PMACD_LOCUS3745
CAJOBZ010000006.1	CAF4806059.1	PMACD_LOCUS3746
CAJOBZ010000006.1	CAF4806075.1	PMACD_LOCUS3747
CAJOBZ010000006.1	CAF4806090.1	PMACD_LOCUS3748
CAJOBZ010000006.1	CAF4806104.1	PMACD_LOCUS3749
CAJOBZ010000006.1	CAF4806115.1	PMACD_LOCUS3750
CAJOBZ010000006.1	CAF4806132.1	PMACD_LOCUS3751
CAJOBZ010000006.1	CAF4806157.1	PMACD_LOCUS3751
CAJOBZ010000006.1	CAF4806143.1	PMACD_LOCUS3751
CAJOBZ010000006.1	CAF4806172.1	PMACD_LOCUS3752
CAJOBZ010000006.1	CAF4806185.1	PMACD_LOCUS3753
CAJOBZ010000006.1	CAF4806196.1	PMACD_LOCUS3754
CAJOBZ010000006.1	CAF4806213.1	PMACD_LOCUS3755
CAJOBZ010000006.1	CAF4806227.1	PMACD_LOCUS3756
CAJOBZ010000006.1	CAF4806243.1	PMACD_LOCUS3757
CAJOBZ010000006.1	CAF4806254.1	PMACD_LOCUS3757
CAJOBZ010000006.1	CAF4806271.1	PMACD_LOCUS3758
CAJOBZ010000006.1	CAF4806284.1	PMACD_LOCUS3759
CAJOBZ010000006.1	CAF4806296.1	PMACD_LOCUS3759
CAJOBZ010000006.1	CAF4806311.1	PMACD_LOCUS3760
CAJOBZ010000006.1	CAF4806324.1	PMACD_LOCUS3761
CAJOBZ010000006.1	CAF4806339.1	PMACD_LOCUS3762
CAJOBZ010000006.1	CAF4806353.1	PMACD_LOCUS3763
CAJOBZ010000006.1	CAF4806366.1	PMACD_LOCUS3764
CAJOBZ010000006.1	CAF4806378.1	PMACD_LOCUS3765
CAJOBZ010000006.1	CAF4806394.1	PMACD_LOCUS3766
CAJOBZ010000006.1	CAF4806408.1	PMACD_LOCUS3767
CAJOBZ010000006.1	CAF4806422.1	PMACD_LOCUS3768
CAJOBZ010000006.1	CAF4806438.1	PMACD_LOCUS3769
CAJOBZ010000006.1	CAF4806455.1	PMACD_LOCUS3770
CAJOBZ010000006.1	CAF4806472.1	PMACD_LOCUS3771
CAJOBZ010000006.1	CAF4806486.1	PMACD_LOCUS3772
CAJOBZ010000006.1	CAF4806504.1	PMACD_LOCUS3772
CAJOBZ010000006.1	CAF4806517.1	PMACD_LOCUS3773
CAJOBZ010000006.1	CAF4806531.1	PMACD_LOCUS3774
CAJOBZ010000006.1	CAF4806543.1	PMACD_LOCUS3775
CAJOBZ010000006.1	CAF4806559.1	PMACD_LOCUS3776
CAJOBZ010000006.1	CAF4806583.1	PMACD_LOCUS3777
CAJOBZ010000006.1	CAF4806568.1	PMACD_LOCUS3777
CAJOBZ010000006.1	CAF4806598.1	PMACD_LOCUS3778
CAJOBZ010000006.1	CAF4806616.1	PMACD_LOCUS3779
CAJOBZ010000006.1	CAF4806648.1	PMACD_LOCUS3780
CAJOBZ010000006.1	CAF4806632.1	PMACD_LOCUS3780
CAJOBZ010000006.1	CAF4806666.1	PMACD_LOCUS3781
CAJOBZ010000006.1	CAF4806681.1	PMACD_LOCUS3782
CAJOBZ010000006.1	CAF4806697.1	PMACD_LOCUS3783
CAJOBZ010000006.1	CAF4806710.1	PMACD_LOCUS3784
CAJOBZ010000006.1	CAF4806725.1	PMACD_LOCUS3785
CAJOBZ010000006.1	CAF4806738.1	PMACD_LOCUS3786
CAJOBZ010000006.1	CAF4806752.1	PMACD_LOCUS3787
CAJOBZ010000006.1	CAF4806769.1	PMACD_LOCUS3788
CAJOBZ010000006.1	CAF4806779.1	PMACD_LOCUS3789
CAJOBZ010000006.1	CAF4806797.1	PMACD_LOCUS3790
CAJOBZ010000006.1	CAF4806813.1	PMACD_LOCUS3791
CAJOBZ010000006.1	CAF4806831.1	PMACD_LOCUS3791
CAJOBZ010000006.1	CAF4806846.1	PMACD_LOCUS3792
CAJOBZ010000006.1	CAF4806861.1	PMACD_LOCUS3793
CAJOBZ010000006.1	CAF4806878.1	PMACD_LOCUS3794
CAJOBZ010000006.1	CAF4806895.1	PMACD_LOCUS3794
CAJOBZ010000006.1	CAF4806911.1	PMACD_LOCUS3795
CAJOBZ010000006.1	CAF4806930.1	PMACD_LOCUS3796
CAJOBZ010000006.1	CAF4806943.1	PMACD_LOCUS3797
CAJOBZ010000006.1	CAF4806957.1	PMACD_LOCUS3798
CAJOBZ010000006.1	CAF4806974.1	PMACD_LOCUS3799
CAJOBZ010000006.1	CAF4806990.1	PMACD_LOCUS3800
CAJOBZ010000006.1	CAF4807008.1	PMACD_LOCUS3801
CAJOBZ010000006.1	CAF4807025.1	PMACD_LOCUS3802
CAJOBZ010000006.1	CAF4807041.1	PMACD_LOCUS3803
CAJOBZ010000006.1	CAF4807060.1	PMACD_LOCUS3804
CAJOBZ010000006.1	CAF4807074.1	PMACD_LOCUS3805
CAJOBZ010000006.1	CAF4807093.1	PMACD_LOCUS3806
CAJOBZ010000006.1	CAF4807108.1	PMACD_LOCUS3807
CAJOBZ010000006.1	CAF4807128.1	PMACD_LOCUS3808
CAJOBZ010000006.1	CAF4807144.1	PMACD_LOCUS3809
CAJOBZ010000006.1	CAF4807159.1	PMACD_LOCUS3810
CAJOBZ010000006.1	CAF4807172.1	PMACD_LOCUS3811
CAJOBZ010000006.1	CAF4807188.1	PMACD_LOCUS3812
CAJOBZ010000006.1	CAF4807203.1	PMACD_LOCUS3813
CAJOBZ010000006.1	CAF4807217.1	PMACD_LOCUS3814
CAJOBZ010000006.1	CAF4807233.1	PMACD_LOCUS3815
CAJOBZ010000006.1	CAF4807245.1	PMACD_LOCUS3816
CAJOBZ010000006.1	CAF4807260.1	PMACD_LOCUS3817
CAJOBZ010000006.1	CAF4807272.1	PMACD_LOCUS3818
CAJOBZ010000006.1	CAF4807287.1	PMACD_LOCUS3819
CAJOBZ010000006.1	CAF4807304.1	PMACD_LOCUS3820
CAJOBZ010000006.1	CAF4807318.1	PMACD_LOCUS3821
CAJOBZ010000006.1	CAF4807334.1	PMACD_LOCUS3822
CAJOBZ010000006.1	CAF4807352.1	PMACD_LOCUS3823
CAJOBZ010000006.1	CAF4807365.1	PMACD_LOCUS3824
CAJOBZ010000006.1	CAF4807379.1	PMACD_LOCUS3825
CAJOBZ010000006.1	CAF4807394.1	PMACD_LOCUS3826
CAJOBZ010000006.1	CAF4807400.1	PMACD_LOCUS3827
CAJOBZ010000006.1	CAF4807411.1	PMACD_LOCUS3828
CAJOBZ010000006.1	CAF4807442.1	PMACD_LOCUS3829
CAJOBZ010000006.1	CAF4807427.1	PMACD_LOCUS3829
CAJOBZ010000006.1	CAF4807458.1	PMACD_LOCUS3830
CAJOBZ010000006.1	CAF4807471.1	PMACD_LOCUS3831
CAJOBZ010000006.1	CAF4807489.1	PMACD_LOCUS3832
CAJOBZ010000006.1	CAF4807504.1	PMACD_LOCUS3833
CAJOBZ010000006.1	CAF4807521.1	PMACD_LOCUS3834
CAJOBZ010000006.1	CAF4807538.1	PMACD_LOCUS3835
CAJOBZ010000006.1	CAF4807553.1	PMACD_LOCUS3836
CAJOBZ010000006.1	CAF4807568.1	PMACD_LOCUS3837
CAJOBZ010000006.1	CAF4807587.1	PMACD_LOCUS3838
CAJOBZ010000006.1	CAF4807603.1	PMACD_LOCUS3839
CAJOBZ010000006.1	CAF4807617.1	PMACD_LOCUS3840
CAJOBZ010000006.1	CAF4807634.1	PMACD_LOCUS3841
CAJOBZ010000006.1	CAF4807649.1	PMACD_LOCUS3842
CAJOBZ010000006.1	CAF4807663.1	PMACD_LOCUS3842
CAJOBZ010000006.1	CAF4807679.1	PMACD_LOCUS3843
CAJOBZ010000006.1	CAF4807695.1	PMACD_LOCUS3844
CAJOBZ010000006.1	CAF4807710.1	PMACD_LOCUS3845
CAJOBZ010000006.1	CAF4807727.1	PMACD_LOCUS3846
CAJOBZ010000006.1	CAF4807744.1	PMACD_LOCUS3847
CAJOBZ010000006.1	CAF4807761.1	PMACD_LOCUS3848
CAJOBZ010000006.1	CAF4807775.1	PMACD_LOCUS3849
CAJOBZ010000006.1	CAF4807793.1	PMACD_LOCUS3850
CAJOBZ010000006.1	CAF4807808.1	PMACD_LOCUS3851
CAJOBZ010000006.1	CAF4807824.1	PMACD_LOCUS3852
CAJOBZ010000006.1	CAF4807840.1	PMACD_LOCUS3853
CAJOBZ010000006.1	CAF4807856.1	PMACD_LOCUS3854
CAJOBZ010000006.1	CAF4807869.1	PMACD_LOCUS3855
CAJOBZ010000006.1	CAF4807886.1	PMACD_LOCUS3856
CAJOBZ010000006.1	CAF4807898.1	PMACD_LOCUS3857
CAJOBZ010000006.1	CAF4807910.1	PMACD_LOCUS3858
CAJOBZ010000006.1	CAF4807925.1	PMACD_LOCUS3859
CAJOBZ010000006.1	CAF4807940.1	PMACD_LOCUS3860
CAJOBZ010000006.1	CAF4807954.1	PMACD_LOCUS3861
CAJOBZ010000006.1	CAF4807970.1	PMACD_LOCUS3862
CAJOBZ010000006.1	CAF4807985.1	PMACD_LOCUS3863
CAJOBZ010000006.1	CAF4808004.1	PMACD_LOCUS3864
CAJOBZ010000006.1	CAF4808019.1	PMACD_LOCUS3865
CAJOBZ010000006.1	CAF4808033.1	PMACD_LOCUS3866
CAJOBZ010000006.1	CAF4808050.1	PMACD_LOCUS3867
CAJOBZ010000006.1	CAF4808069.1	PMACD_LOCUS3868
CAJOBZ010000006.1	CAF4808085.1	PMACD_LOCUS3869
CAJOBZ010000006.1	CAF4808102.1	PMACD_LOCUS3870
CAJOBZ010000006.1	CAF4808117.1	PMACD_LOCUS3871
CAJOBZ010000006.1	CAF4808130.1	PMACD_LOCUS3872
CAJOBZ010000006.1	CAF4808148.1	PMACD_LOCUS3873
CAJOBZ010000006.1	CAF4808165.1	PMACD_LOCUS3874
CAJOBZ010000006.1	CAF4808183.1	PMACD_LOCUS3875
CAJOBZ010000006.1	CAF4808198.1	PMACD_LOCUS3876
CAJOBZ010000006.1	CAF4808209.1	PMACD_LOCUS3877
CAJOBZ010000006.1	CAF4808224.1	PMACD_LOCUS3878
CAJOBZ010000006.1	CAF4808236.1	PMACD_LOCUS3879
CAJOBZ010000006.1	CAF4808249.1	PMACD_LOCUS3880
CAJOBZ010000006.1	CAF4808266.1	PMACD_LOCUS3881
CAJOBZ010000006.1	CAF4808301.1	PMACD_LOCUS3882
CAJOBZ010000006.1	CAF4808283.1	PMACD_LOCUS3882
CAJOBZ010000006.1	CAF4808314.1	PMACD_LOCUS3883
CAJOBZ010000006.1	CAF4808330.1	PMACD_LOCUS3884
CAJOBZ010000006.1	CAF4808346.1	PMACD_LOCUS3885
CAJOBZ010000006.1	CAF4808364.1	PMACD_LOCUS3886
CAJOBZ010000006.1	CAF4808380.1	PMACD_LOCUS3887
CAJOBZ010000006.1	CAF4808394.1	PMACD_LOCUS3888
CAJOBZ010000006.1	CAF4808408.1	PMACD_LOCUS3889
CAJOBZ010000006.1	CAF4808434.1	PMACD_LOCUS3890
CAJOBZ010000006.1	CAF4808422.1	PMACD_LOCUS3890
CAJOBZ010000006.1	CAF4808453.1	PMACD_LOCUS3891
CAJOBZ010000006.1	CAF4808467.1	PMACD_LOCUS3892
CAJOBZ010000006.1	CAF4808481.1	PMACD_LOCUS3893
CAJOBZ010000006.1	CAF4808490.1	PMACD_LOCUS3893
CAJOBZ010000006.1	CAF4808506.1	PMACD_LOCUS3894
CAJOBZ010000006.1	CAF4808521.1	PMACD_LOCUS3895
CAJOBZ010000006.1	CAF4808539.1	PMACD_LOCUS3896
CAJOBZ010000006.1	CAF4808553.1	PMACD_LOCUS3897
CAJOBZ010000006.1	CAF4808570.1	PMACD_LOCUS3898
CAJOBZ010000006.1	CAF4808586.1	PMACD_LOCUS3899
CAJOBZ010000006.1	CAF4808598.1	PMACD_LOCUS3899
CAJOBZ010000006.1	CAF4808612.1	PMACD_LOCUS3900
CAJOBZ010000006.1	CAF4808628.1	PMACD_LOCUS3901
CAJOBZ010000006.1	CAF4808639.1	PMACD_LOCUS3901
CAJOBZ010000006.1	CAF4808656.1	PMACD_LOCUS3902
CAJOBZ010000006.1	CAF4808672.1	PMACD_LOCUS3903
CAJOBZ010000006.1	CAF4808691.1	PMACD_LOCUS3904
CAJOBZ010000006.1	CAF4808704.1	PMACD_LOCUS3905
CAJOBZ010000006.1	CAF4808717.1	PMACD_LOCUS3906
CAJOBZ010000006.1	CAF4808728.1	PMACD_LOCUS3907
CAJOBZ010000006.1	CAF4808743.1	PMACD_LOCUS3908
CAJOBZ010000006.1	CAF4808755.1	PMACD_LOCUS3909
CAJOBZ010000006.1	CAF4808772.1	PMACD_LOCUS3910
CAJOBZ010000006.1	CAF4808788.1	PMACD_LOCUS3911
CAJOBZ010000006.1	CAF4808804.1	PMACD_LOCUS3912
CAJOBZ010000006.1	CAF4808821.1	PMACD_LOCUS3913
CAJOBZ010000006.1	CAF4808837.1	PMACD_LOCUS3914
CAJOBZ010000006.1	CAF4808857.1	PMACD_LOCUS3915
CAJOBZ010000006.1	CAF4808871.1	PMACD_LOCUS3916
CAJOBZ010000006.1	CAF4808886.1	PMACD_LOCUS3917
CAJOBZ010000006.1	CAF4808903.1	PMACD_LOCUS3918
CAJOBZ010000006.1	CAF4808910.1	PMACD_LOCUS3919
CAJOBZ010000006.1	CAF4808922.1	PMACD_LOCUS3920
CAJOBZ010000006.1	CAF4808934.1	PMACD_LOCUS3921
CAJOBZ010000006.1	CAF4808952.1	PMACD_LOCUS3922
CAJOBZ010000006.1	CAF4808966.1	PMACD_LOCUS3923
CAJOBZ010000006.1	CAF4808980.1	PMACD_LOCUS3924
CAJOBZ010000006.1	CAF4808998.1	PMACD_LOCUS3925
CAJOBZ010000006.1	CAF4809012.1	PMACD_LOCUS3926
CAJOBZ010000006.1	CAF4809026.1	PMACD_LOCUS3927
CAJOBZ010000006.1	CAF4809042.1	PMACD_LOCUS3928
CAJOBZ010000006.1	CAF4809055.1	PMACD_LOCUS3929
CAJOBZ010000006.1	CAF4809072.1	PMACD_LOCUS3930
CAJOBZ010000006.1	CAF4809086.1	PMACD_LOCUS3931
CAJOBZ010000006.1	CAF4809101.1	PMACD_LOCUS3932
CAJOBZ010000006.1	CAF4809113.1	PMACD_LOCUS3933
CAJOBZ010000006.1	CAF4809130.1	PMACD_LOCUS3934
CAJOBZ010000006.1	CAF4809146.1	PMACD_LOCUS3935
CAJOBZ010000006.1	CAF4809160.1	PMACD_LOCUS3936
CAJOBZ010000006.1	CAF4809175.1	PMACD_LOCUS3937
CAJOBZ010000006.1	CAF4809190.1	PMACD_LOCUS3938
CAJOBZ010000006.1	CAF4809206.1	PMACD_LOCUS3939
CAJOBZ010000006.1	CAF4809218.1	PMACD_LOCUS3940
CAJOBZ010000006.1	CAF4809232.1	PMACD_LOCUS3941
CAJOBZ010000006.1	CAF4809250.1	PMACD_LOCUS3942
CAJOBZ010000006.1	CAF4809267.1	PMACD_LOCUS3943
CAJOBZ010000006.1	CAF4809284.1	PMACD_LOCUS3944
CAJOBZ010000006.1	CAF4809299.1	PMACD_LOCUS3945
CAJOBZ010000006.1	CAF4809313.1	PMACD_LOCUS3945
CAJOBZ010000006.1	CAF4809329.1	PMACD_LOCUS3945
CAJOBZ010000006.1	CAF4809340.1	PMACD_LOCUS3946
CAJOBZ010000006.1	CAF4809356.1	PMACD_LOCUS3947
CAJOBZ010000006.1	CAF4809372.1	PMACD_LOCUS3948
CAJOBZ010000006.1	CAF4809390.1	PMACD_LOCUS3949
CAJOBZ010000006.1	CAF4809404.1	PMACD_LOCUS3950
CAJOBZ010000006.1	CAF4809418.1	PMACD_LOCUS3950
CAJOBZ010000006.1	CAF4809433.1	PMACD_LOCUS3951
CAJOBZ010000006.1	CAF4809451.1	PMACD_LOCUS3952
CAJOBZ010000006.1	CAF4809468.1	PMACD_LOCUS3953
CAJOBZ010000006.1	CAF4809483.1	PMACD_LOCUS3954
CAJOBZ010000006.1	CAF4809500.1	PMACD_LOCUS3955
CAJOBZ010000006.1	CAF4809517.1	PMACD_LOCUS3956
CAJOBZ010000006.1	CAF4809535.1	PMACD_LOCUS3957
CAJOBZ010000006.1	CAF4809551.1	PMACD_LOCUS3958
CAJOBZ010000006.1	CAF4809565.1	PMACD_LOCUS3958
CAJOBZ010000006.1	CAF4809598.1	PMACD_LOCUS3959
CAJOBZ010000006.1	CAF4809582.1	PMACD_LOCUS3959
CAJOBZ010000006.1	CAF4809613.1	PMACD_LOCUS3960
CAJOBZ010000006.1	CAF4809628.1	PMACD_LOCUS3961
CAJOBZ010000006.1	CAF4809643.1	PMACD_LOCUS3962
CAJOBZ010000006.1	CAF4809660.1	PMACD_LOCUS3963
CAJOBZ010000006.1	CAF4809677.1	PMACD_LOCUS3964
CAJOBZ010000006.1	CAF4809692.1	PMACD_LOCUS3965
CAJOBZ010000006.1	CAF4809708.1	PMACD_LOCUS3966
CAJOBZ010000006.1	CAF4809726.1	PMACD_LOCUS3967
CAJOBZ010000006.1	CAF4809744.1	PMACD_LOCUS3968
CAJOBZ010000006.1	CAF4809761.1	PMACD_LOCUS3969
CAJOBZ010000006.1	CAF4809776.1	PMACD_LOCUS3969
CAJOBZ010000006.1	CAF4809792.1	PMACD_LOCUS3969
CAJOBZ010000006.1	CAF4809808.1	PMACD_LOCUS3970
CAJOBZ010000006.1	CAF4809821.1	PMACD_LOCUS3971
CAJOBZ010000006.1	CAF4809835.1	PMACD_LOCUS3972
CAJOBZ010000006.1	CAF4809849.1	PMACD_LOCUS3973
